,Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country
9680,2017,Intentional self-harm,80-84,MNG,Male,1,4477.0,Mongolia
9681,2017,Intentional self-harm,85-89,MNG,Male,1,1875.0,Mongolia
9682,2017,Intentional self-harm,90-94,MNG,Male,0,495.0,Mongolia
9683,2017,Intentional self-harm,95+,MNG,Male,0,105.0,Mongolia
9684,2017,Mental and behavioural disorders due to psychoactive substance use,10- 14,MNG,Male,0,117240.0,Mongolia
9685,2017,Mental and behavioural disorders due to psychoactive substance use,15-19,MNG,Male,0,116991.0,Mongolia
9686,2017,Mental and behavioural disorders due to psychoactive substance use,20-24,MNG,Male,0,120849.0,Mongolia
9687,2017,Mental and behavioural disorders due to psychoactive substance use,25-29,MNG,Male,0,150712.0,Mongolia
9688,2017,Mental and behavioural disorders due to psychoactive substance use,30-34,MNG,Male,0,138244.0,Mongolia
9689,2017,Mental and behavioural disorders due to psychoactive substance use,35-39,MNG,Male,0,117403.0,Mongolia
9690,2017,Mental and behavioural disorders due to psychoactive substance use,40-44,MNG,Male,0,104772.0,Mongolia
9691,2017,Mental and behavioural disorders due to psychoactive substance use,45-49,MNG,Male,0,88649.0,Mongolia
9692,2017,Mental and behavioural disorders due to psychoactive substance use,5- 9,MNG,Male,0,170627.0,Mongolia
9693,2017,Mental and behavioural disorders due to psychoactive substance use,50-54,MNG,Male,0,74525.0,Mongolia
9694,2017,Mental and behavioural disorders due to psychoactive substance use,55-59,MNG,Male,0,57443.0,Mongolia
9695,2017,Mental and behavioural disorders due to psychoactive substance use,60-64,MNG,Male,1,34761.0,Mongolia
9696,2017,Mental and behavioural disorders due to psychoactive substance use,65-69,MNG,Male,0,20012.0,Mongolia
9697,2017,Mental and behavioural disorders due to psychoactive substance use,70-74,MNG,Male,0,12743.0,Mongolia
9698,2017,Mental and behavioural disorders due to psychoactive substance use,75-79,MNG,Male,0,10004.0,Mongolia
9699,2017,Mental and behavioural disorders due to psychoactive substance use,80-84,MNG,Male,0,4477.0,Mongolia
9700,2017,Mental and behavioural disorders due to psychoactive substance use,85-89,MNG,Male,0,1875.0,Mongolia
9701,2017,Mental and behavioural disorders due to psychoactive substance use,90-94,MNG,Male,0,495.0,Mongolia
9702,2017,Mental and behavioural disorders due to psychoactive substance use,95+,MNG,Male,0,105.0,Mongolia
9703,2018,Intentional self-harm,10- 14,MNG,Female,4,122466.0,Mongolia
9704,2018,Intentional self-harm,15-19,MNG,Female,12,110437.0,Mongolia
9705,2018,Intentional self-harm,20-24,MNG,Female,8,117899.0,Mongolia
9706,2018,Intentional self-harm,25-29,MNG,Female,6,141232.0,Mongolia
9707,2018,Intentional self-harm,30-34,MNG,Female,8,143313.0,Mongolia
9708,2018,Intentional self-harm,35-39,MNG,Female,5,119642.0,Mongolia
9709,2018,Intentional self-harm,40-44,MNG,Female,6,110589.0,Mongolia
9710,2018,Intentional self-harm,45-49,MNG,Female,5,97395.0,Mongolia
9711,2018,Intentional self-harm,5- 9,MNG,Female,2,174211.0,Mongolia
9712,2018,Intentional self-harm,50-54,MNG,Female,6,86414.0,Mongolia
9713,2018,Intentional self-harm,55-59,MNG,Female,3,74030.0,Mongolia
9714,2018,Intentional self-harm,60-64,MNG,Female,0,50085.0,Mongolia
9715,2018,Intentional self-harm,65-69,MNG,Female,0,29765.0,Mongolia
9716,2018,Intentional self-harm,70-74,MNG,Female,0,19437.0,Mongolia
9717,2018,Intentional self-harm,75-79,MNG,Female,0,14548.0,Mongolia
9718,2018,Intentional self-harm,80-84,MNG,Female,0,8200.0,Mongolia
9719,2018,Intentional self-harm,85-89,MNG,Female,0,4577.0,Mongolia
9720,2018,Intentional self-harm,90-94,MNG,Female,0,1332.0,Mongolia
9721,2018,Intentional self-harm,95+,MNG,Female,0,494.0,Mongolia
9722,2018,Intentional self-harm,10- 14,MNG,Male,8,127566.0,Mongolia
9723,2018,Intentional self-harm,15-19,MNG,Male,31,114092.0,Mongolia
9724,2018,Intentional self-harm,20-24,MNG,Male,36,119206.0,Mongolia
9725,2018,Intentional self-harm,25-29,MNG,Male,52,141701.0,Mongolia
9726,2018,Intentional self-harm,30-34,MNG,Male,61,143080.0,Mongolia
9727,2018,Intentional self-harm,35-39,MNG,Male,51,118521.0,Mongolia
9728,2018,Intentional self-harm,40-44,MNG,Male,40,106673.0,Mongolia
9729,2018,Intentional self-harm,45-49,MNG,Male,44,91188.0,Mongolia
9730,2018,Intentional self-harm,5- 9,MNG,Male,1,181782.0,Mongolia
9731,2018,Intentional self-harm,50-54,MNG,Male,25,76456.0,Mongolia
9732,2018,Intentional self-harm,55-59,MNG,Male,12,61512.0,Mongolia
9733,2018,Intentional self-harm,60-64,MNG,Male,10,38280.0,Mongolia
9734,2018,Intentional self-harm,65-69,MNG,Male,3,20860.0,Mongolia
9735,2018,Intentional self-harm,70-74,MNG,Male,5,12884.0,Mongolia
9736,2018,Intentional self-harm,75-79,MNG,Male,0,9887.0,Mongolia
9737,2018,Intentional self-harm,80-84,MNG,Male,0,4770.0,Mongolia
9738,2018,Intentional self-harm,85-89,MNG,Male,1,1969.0,Mongolia
9739,2018,Intentional self-harm,90-94,MNG,Male,0,517.0,Mongolia
9740,2018,Intentional self-harm,95+,MNG,Male,0,114.0,Mongolia
9741,2018,Mental and behavioural disorders due to psychoactive substance use,10- 14,MNG,Female,0,122466.0,Mongolia
9742,2018,Mental and behavioural disorders due to psychoactive substance use,15-19,MNG,Female,0,110437.0,Mongolia
9743,2018,Mental and behavioural disorders due to psychoactive substance use,20-24,MNG,Female,0,117899.0,Mongolia
9744,2018,Mental and behavioural disorders due to psychoactive substance use,25-29,MNG,Female,0,141232.0,Mongolia
9745,2018,Mental and behavioural disorders due to psychoactive substance use,30-34,MNG,Female,0,143313.0,Mongolia
9746,2018,Mental and behavioural disorders due to psychoactive substance use,35-39,MNG,Female,1,119642.0,Mongolia
9747,2018,Mental and behavioural disorders due to psychoactive substance use,40-44,MNG,Female,0,110589.0,Mongolia
9748,2018,Mental and behavioural disorders due to psychoactive substance use,45-49,MNG,Female,0,97395.0,Mongolia
9749,2018,Mental and behavioural disorders due to psychoactive substance use,5- 9,MNG,Female,0,174211.0,Mongolia
9750,2018,Mental and behavioural disorders due to psychoactive substance use,50-54,MNG,Female,0,86414.0,Mongolia
9751,2018,Mental and behavioural disorders due to psychoactive substance use,55-59,MNG,Female,0,74030.0,Mongolia
9752,2018,Mental and behavioural disorders due to psychoactive substance use,60-64,MNG,Female,0,50085.0,Mongolia
9753,2018,Mental and behavioural disorders due to psychoactive substance use,65-69,MNG,Female,0,29765.0,Mongolia
9754,2018,Mental and behavioural disorders due to psychoactive substance use,70-74,MNG,Female,0,19437.0,Mongolia
9755,2018,Mental and behavioural disorders due to psychoactive substance use,75-79,MNG,Female,0,14548.0,Mongolia
9756,2018,Mental and behavioural disorders due to psychoactive substance use,80-84,MNG,Female,0,8200.0,Mongolia
9757,2018,Mental and behavioural disorders due to psychoactive substance use,85-89,MNG,Female,0,4577.0,Mongolia
9758,2018,Mental and behavioural disorders due to psychoactive substance use,90-94,MNG,Female,0,1332.0,Mongolia
9759,2018,Mental and behavioural disorders due to psychoactive substance use,95+,MNG,Female,0,494.0,Mongolia
9760,2018,Mental and behavioural disorders due to psychoactive substance use,10- 14,MNG,Male,0,127566.0,Mongolia
9761,2018,Mental and behavioural disorders due to psychoactive substance use,15-19,MNG,Male,0,114092.0,Mongolia
9762,2018,Mental and behavioural disorders due to psychoactive substance use,20-24,MNG,Male,0,119206.0,Mongolia
9763,2018,Mental and behavioural disorders due to psychoactive substance use,25-29,MNG,Male,0,141701.0,Mongolia
9764,2018,Mental and behavioural disorders due to psychoactive substance use,30-34,MNG,Male,0,143080.0,Mongolia
9765,2018,Mental and behavioural disorders due to psychoactive substance use,35-39,MNG,Male,1,118521.0,Mongolia
9766,2018,Mental and behavioural disorders due to psychoactive substance use,40-44,MNG,Male,1,106673.0,Mongolia
9767,2018,Mental and behavioural disorders due to psychoactive substance use,45-49,MNG,Male,0,91188.0,Mongolia
9768,2018,Mental and behavioural disorders due to psychoactive substance use,5- 9,MNG,Male,0,181782.0,Mongolia
9769,2018,Mental and behavioural disorders due to psychoactive substance use,50-54,MNG,Male,0,76456.0,Mongolia
9770,2018,Mental and behavioural disorders due to psychoactive substance use,55-59,MNG,Male,1,61512.0,Mongolia
9771,2018,Mental and behavioural disorders due to psychoactive substance use,60-64,MNG,Male,0,38280.0,Mongolia
9772,2018,Mental and behavioural disorders due to psychoactive substance use,65-69,MNG,Male,0,20860.0,Mongolia
9773,2018,Mental and behavioural disorders due to psychoactive substance use,70-74,MNG,Male,0,12884.0,Mongolia
9774,2018,Mental and behavioural disorders due to psychoactive substance use,75-79,MNG,Male,0,9887.0,Mongolia
9775,2018,Mental and behavioural disorders due to psychoactive substance use,80-84,MNG,Male,0,4770.0,Mongolia
9776,2018,Mental and behavioural disorders due to psychoactive substance use,85-89,MNG,Male,0,1969.0,Mongolia
9777,2018,Mental and behavioural disorders due to psychoactive substance use,90-94,MNG,Male,0,517.0,Mongolia
9778,2018,Mental and behavioural disorders due to psychoactive substance use,95+,MNG,Male,0,114.0,Mongolia
9779,2019,Intentional self-harm,10- 14,MNG,Female,2,133855.0,Mongolia
9780,2019,Intentional self-harm,15-19,MNG,Female,7,106350.0,Mongolia
9781,2019,Intentional self-harm,20-24,MNG,Female,9,112328.0,Mongolia
9782,2019,Intentional self-harm,25-29,MNG,Female,7,129271.0,Mongolia
9783,2019,Intentional self-harm,30-34,MNG,Female,4,143231.0,Mongolia
9784,2019,Intentional self-harm,35-39,MNG,Female,2,119852.0,Mongolia
9785,2019,Intentional self-harm,40-44,MNG,Female,8,109075.0,Mongolia
9786,2019,Intentional self-harm,45-49,MNG,Female,5,98448.0,Mongolia
9787,2019,Intentional self-harm,5- 9,MNG,Female,0,179422.0,Mongolia
9788,2019,Intentional self-harm,50-54,MNG,Female,1,86070.0,Mongolia
9789,2019,Intentional self-harm,55-59,MNG,Female,0,76810.0,Mongolia
9790,2019,Intentional self-harm,60-64,MNG,Female,3,54339.0,Mongolia
9791,2019,Intentional self-harm,65-69,MNG,Female,1,32538.0,Mongolia
9792,2019,Intentional self-harm,70-74,MNG,Female,1,19861.0,Mongolia
9793,2019,Intentional self-harm,75-79,MNG,Female,0,15196.0,Mongolia
9794,2019,Intentional self-harm,80-84,MNG,Female,0,8288.0,Mongolia
9795,2019,Intentional self-harm,85-89,MNG,Female,0,4806.0,Mongolia
9796,2019,Intentional self-harm,90-94,MNG,Female,0,1357.0,Mongolia
9797,2019,Intentional self-harm,95+,MNG,Female,0,470.0,Mongolia
9798,2019,Intentional self-harm,10- 14,MNG,Male,8,139375.0,Mongolia
9799,2019,Intentional self-harm,15-19,MNG,Male,24,109803.0,Mongolia
9800,2019,Intentional self-harm,20-24,MNG,Male,47,113682.0,Mongolia
9801,2019,Intentional self-harm,25-29,MNG,Male,55,130563.0,Mongolia
9802,2019,Intentional self-harm,30-34,MNG,Male,65,143517.0,Mongolia
9803,2019,Intentional self-harm,35-39,MNG,Male,49,119385.0,Mongolia
9804,2019,Intentional self-harm,40-44,MNG,Male,42,106228.0,Mongolia
9805,2019,Intentional self-harm,45-49,MNG,Male,38,93122.0,Mongolia
9806,2019,Intentional self-harm,5- 9,MNG,Male,1,187678.0,Mongolia
9807,2019,Intentional self-harm,50-54,MNG,Male,35,76185.0,Mongolia
9808,2019,Intentional self-harm,55-59,MNG,Male,14,64113.0,Mongolia
9809,2019,Intentional self-harm,60-64,MNG,Male,10,41712.0,Mongolia
9810,2019,Intentional self-harm,65-69,MNG,Male,5,22819.0,Mongolia
9811,2019,Intentional self-harm,70-74,MNG,Male,0,12828.0,Mongolia
9812,2019,Intentional self-harm,75-79,MNG,Male,2,9999.0,Mongolia
9813,2019,Intentional self-harm,80-84,MNG,Male,2,4904.0,Mongolia
9814,2019,Intentional self-harm,85-89,MNG,Male,0,2081.0,Mongolia
9815,2019,Intentional self-harm,90-94,MNG,Male,0,520.0,Mongolia
9816,2019,Intentional self-harm,95+,MNG,Male,0,122.0,Mongolia
9817,2019,Mental and behavioural disorders due to psychoactive substance use,10- 14,MNG,Male,0,139375.0,Mongolia
9818,2019,Mental and behavioural disorders due to psychoactive substance use,15-19,MNG,Male,0,109803.0,Mongolia
9819,2019,Mental and behavioural disorders due to psychoactive substance use,20-24,MNG,Male,0,113682.0,Mongolia
9820,2019,Mental and behavioural disorders due to psychoactive substance use,25-29,MNG,Male,0,130563.0,Mongolia
9821,2019,Mental and behavioural disorders due to psychoactive substance use,30-34,MNG,Male,0,143517.0,Mongolia
9822,2019,Mental and behavioural disorders due to psychoactive substance use,35-39,MNG,Male,1,119385.0,Mongolia
9823,2019,Mental and behavioural disorders due to psychoactive substance use,40-44,MNG,Male,0,106228.0,Mongolia
9824,2019,Mental and behavioural disorders due to psychoactive substance use,45-49,MNG,Male,0,93122.0,Mongolia
9825,2019,Mental and behavioural disorders due to psychoactive substance use,5- 9,MNG,Male,0,187678.0,Mongolia
9826,2019,Mental and behavioural disorders due to psychoactive substance use,50-54,MNG,Male,1,76185.0,Mongolia
9827,2019,Mental and behavioural disorders due to psychoactive substance use,55-59,MNG,Male,0,64113.0,Mongolia
9828,2019,Mental and behavioural disorders due to psychoactive substance use,60-64,MNG,Male,0,41712.0,Mongolia
9829,2019,Mental and behavioural disorders due to psychoactive substance use,65-69,MNG,Male,0,22819.0,Mongolia
9830,2019,Mental and behavioural disorders due to psychoactive substance use,70-74,MNG,Male,0,12828.0,Mongolia
9831,2019,Mental and behavioural disorders due to psychoactive substance use,75-79,MNG,Male,0,9999.0,Mongolia
9832,2019,Mental and behavioural disorders due to psychoactive substance use,80-84,MNG,Male,0,4904.0,Mongolia
9833,2019,Mental and behavioural disorders due to psychoactive substance use,85-89,MNG,Male,0,2081.0,Mongolia
9834,2019,Mental and behavioural disorders due to psychoactive substance use,90-94,MNG,Male,0,520.0,Mongolia
9835,2019,Mental and behavioural disorders due to psychoactive substance use,95+,MNG,Male,0,122.0,Mongolia
9836,2020,Intentional self-harm,10- 14,MNG,Female,4,139271.0,Mongolia
9837,2020,Intentional self-harm,15-19,MNG,Female,13,105902.5,Mongolia
9838,2020,Intentional self-harm,20-24,MNG,Female,8,111316.5,Mongolia
9839,2020,Intentional self-harm,25-29,MNG,Female,8,126106.0,Mongolia
9840,2020,Intentional self-harm,30-34,MNG,Female,7,144507.5,Mongolia
9841,2020,Intentional self-harm,35-39,MNG,Female,8,122262.0,Mongolia
9842,2020,Intentional self-harm,40-44,MNG,Female,8,109847.0,Mongolia
9843,2020,Intentional self-harm,45-49,MNG,Female,1,99613.5,Mongolia
9844,2020,Intentional self-harm,5- 9,MNG,Female,1,183435.5,Mongolia
9845,2020,Intentional self-harm,50-54,MNG,Female,3,87317.5,Mongolia
9846,2020,Intentional self-harm,55-59,MNG,Female,1,77127.0,Mongolia
9847,2020,Intentional self-harm,60-64,MNG,Female,1,57186.0,Mongolia
9848,2020,Intentional self-harm,65-69,MNG,Female,1,33334.5,Mongolia
9849,2020,Intentional self-harm,70-74,MNG,Female,1,21050.0,Mongolia
9850,2020,Intentional self-harm,75-79,MNG,Female,1,14967.5,Mongolia
9851,2020,Intentional self-harm,80-84,MNG,Female,0,8837.5,Mongolia
9852,2020,Intentional self-harm,85-89,MNG,Female,0,4800.0,Mongolia
9853,2020,Intentional self-harm,90-94,MNG,Female,0,1499.5,Mongolia
9854,2020,Intentional self-harm,95+,MNG,Female,1,486.5,Mongolia
9855,2020,Intentional self-harm,10- 14,MNG,Male,11,144921.0,Mongolia
9856,2020,Intentional self-harm,15-19,MNG,Male,22,109432.5,Mongolia
9857,2020,Intentional self-harm,20-24,MNG,Male,27,112885.0,Mongolia
9858,2020,Intentional self-harm,25-29,MNG,Male,71,127069.0,Mongolia
9859,2020,Intentional self-harm,30-34,MNG,Male,58,144736.0,Mongolia
9860,2020,Intentional self-harm,35-39,MNG,Male,53,121236.0,Mongolia
9861,2020,Intentional self-harm,40-44,MNG,Male,54,107064.0,Mongolia
9862,2020,Intentional self-harm,45-49,MNG,Male,25,93898.0,Mongolia
9863,2020,Intentional self-harm,5- 9,MNG,Male,1,192154.5,Mongolia
9864,2020,Intentional self-harm,50-54,MNG,Male,33,77448.5,Mongolia
9865,2020,Intentional self-harm,55-59,MNG,Male,14,64465.0,Mongolia
9866,2020,Intentional self-harm,60-64,MNG,Male,9,43604.5,Mongolia
9867,2020,Intentional self-harm,65-69,MNG,Male,3,23392.0,Mongolia
9868,2020,Intentional self-harm,70-74,MNG,Male,3,13463.5,Mongolia
9869,2020,Intentional self-harm,75-79,MNG,Male,0,9715.5,Mongolia
9870,2020,Intentional self-harm,80-84,MNG,Male,0,5306.0,Mongolia
9871,2020,Intentional self-harm,85-89,MNG,Male,0,2114.0,Mongolia
9872,2020,Intentional self-harm,90-94,MNG,Male,0,567.0,Mongolia
9873,2020,Intentional self-harm,95+,MNG,Male,0,128.5,Mongolia
9874,2020,Mental and behavioural disorders due to psychoactive substance use,10- 14,MNG,Male,0,144921.0,Mongolia
9875,2020,Mental and behavioural disorders due to psychoactive substance use,15-19,MNG,Male,0,109432.5,Mongolia
9876,2020,Mental and behavioural disorders due to psychoactive substance use,20-24,MNG,Male,0,112885.0,Mongolia
9877,2020,Mental and behavioural disorders due to psychoactive substance use,25-29,MNG,Male,0,127069.0,Mongolia
9878,2020,Mental and behavioural disorders due to psychoactive substance use,30-34,MNG,Male,0,144736.0,Mongolia
9879,2020,Mental and behavioural disorders due to psychoactive substance use,35-39,MNG,Male,1,121236.0,Mongolia
9880,2020,Mental and behavioural disorders due to psychoactive substance use,40-44,MNG,Male,0,107064.0,Mongolia
9881,2020,Mental and behavioural disorders due to psychoactive substance use,45-49,MNG,Male,0,93898.0,Mongolia
9882,2020,Mental and behavioural disorders due to psychoactive substance use,5- 9,MNG,Male,0,192154.5,Mongolia
9883,2020,Mental and behavioural disorders due to psychoactive substance use,50-54,MNG,Male,0,77448.5,Mongolia
9884,2020,Mental and behavioural disorders due to psychoactive substance use,55-59,MNG,Male,0,64465.0,Mongolia
9885,2020,Mental and behavioural disorders due to psychoactive substance use,60-64,MNG,Male,0,43604.5,Mongolia
9886,2020,Mental and behavioural disorders due to psychoactive substance use,65-69,MNG,Male,0,23392.0,Mongolia
9887,2020,Mental and behavioural disorders due to psychoactive substance use,70-74,MNG,Male,0,13463.5,Mongolia
9888,2020,Mental and behavioural disorders due to psychoactive substance use,75-79,MNG,Male,0,9715.5,Mongolia
9889,2020,Mental and behavioural disorders due to psychoactive substance use,80-84,MNG,Male,0,5306.0,Mongolia
9890,2020,Mental and behavioural disorders due to psychoactive substance use,85-89,MNG,Male,0,2114.0,Mongolia
9891,2020,Mental and behavioural disorders due to psychoactive substance use,90-94,MNG,Male,0,567.0,Mongolia
